method,seed,iteracion,yield,fuente,rechazos
multiagente_ucb,2,23,76.31995933983333,multiagente_ucb,0
multiagente_ucb,2,24,82.38139365803342,multiagente_ucb,0
multiagente_ucb,2,25,83.1913901394667,multiagente_ucb,1
multiagente_ucb,2,26,82.63552425473331,multiagente_ucb,1
multiagente_ucb,2,27,75.0730372816966,multiagente_ucb,0
multiagente_ucb,2,28,84.3867096309334,multiagente_ucb,1
multiagente_ucb,2,29,47.926096289766704,multiagente_ucb,0
batch_llm,2,0,78.07682309428337,bo_fallback,3
batch_llm,2,1,25.089501789780005,batch_llm,0
batch_llm,2,2,58.25445816365,batch_llm,0
batch_llm,2,3,4.382848491946668,batch_llm,0
batch_llm,2,4,59.64148161603673,batch_llm,0
batch_llm,2,5,74.55415071478,batch_llm,0
batch_llm,2,6,70.5985201206667,batch_llm,1
batch_llm,2,7,32.013664085523324,batch_llm,0
batch_llm,2,8,67.10394191623338,batch_llm,0
batch_llm,2,9,58.967012987130005,batch_llm,0
batch_llm,2,10,8.37123194678,batch_llm,0
batch_llm,2,11,75.04049630075667,batch_llm,1
batch_llm,2,12,78.59608401499996,batch_llm,0
batch_llm,2,13,76.38704114494666,batch_llm,0
batch_llm,2,14,51.18536102194335,batch_llm,0
batch_llm,2,15,78.30500796249665,batch_llm,0
batch_llm,2,16,67.09272281503337,batch_llm,0
batch_llm,2,17,78.5594734023201,batch_llm,1
batch_llm,2,18,65.17351640399669,batch_llm,0
batch_llm,2,19,80.16137259702658,batch_llm,1
batch_llm,2,20,52.60626709453997,batch_llm,0
batch_llm,2,21,54.126049362580005,batch_llm,0
batch_llm,2,22,65.51675343835,batch_llm,0
batch_llm,2,23,78.9595281385334,batch_llm,1
batch_llm,2,24,80.37179743360015,batch_llm,0
batch_llm,2,25,77.84144868309006,batch_llm,0
batch_llm,2,26,4.41624338668,batch_llm,0
batch_llm,2,27,74.98393088964667,batch_llm,0
batch_llm,2,28,80.20757819736673,batch_llm,0
batch_llm,2,29,77.22589242148666,batch_llm,0
batch_llm_ucb,2,0,53.10224448772333,batch_llm_ucb,1
batch_llm_ucb,2,1,67.20386189732001,batch_llm_ucb,1
batch_llm_ucb,2,2,64.31814158612663,batch_llm_ucb,0
batch_llm_ucb,2,3,38.78225965496669,batch_llm_ucb,1
batch_llm_ucb,2,4,45.66459858943997,batch_llm_ucb,1
batch_llm_ucb,2,5,72.25645739505006,batch_llm_ucb,1
batch_llm_ucb,2,6,74.96373962176332,bo_fallback_ucb,3
batch_llm_ucb,2,7,74.61752785569999,batch_llm_ucb,1
batch_llm_ucb,2,8,9.145982966909996,batch_llm_ucb,0
batch_llm_ucb,2,9,36.62763921977004,batch_llm_ucb,0
batch_llm_ucb,2,10,78.29136384855661,batch_llm_ucb,1
batch_llm_ucb,2,11,76.74255765786668,batch_llm_ucb,1
batch_llm_ucb,2,12,80.37857400823327,batch_llm_ucb,2
batch_llm_ucb,2,13,81.36670227126672,batch_llm_ucb,1
batch_llm_ucb,2,14,72.91261211376667,batch_llm_ucb,1
batch_llm_ucb,2,15,80.05418137376662,batch_llm_ucb,0
batch_llm_ucb,2,16,73.00624555235667,batch_llm_ucb,1
batch_llm_ucb,2,17,8.370839206246671,batch_llm_ucb,1
batch_llm_ucb,2,18,76.07484860846658,batch_llm_ucb,1
batch_llm_ucb,2,19,70.83703184440002,batch_llm_ucb,1
batch_llm_ucb,2,20,72.68400597086674,batch_llm_ucb,0
batch_llm_ucb,2,21,73.72167860000003,batch_llm_ucb,0
batch_llm_ucb,2,22,78.18807252226665,batch_llm_ucb,0
batch_llm_ucb,2,23,76.23385079464005,batch_llm_ucb,1
batch_llm_ucb,2,24,53.6722907109567,batch_llm_ucb,1
batch_llm_ucb,2,25,78.20768740146667,batch_llm_ucb,1
batch_llm_ucb,2,26,86.10029973416663,batch_llm_ucb,0
batch_llm_ucb,2,27,42.011592293700005,batch_llm_ucb,0
batch_llm_ucb,2,28,85.18604300403335,batch_llm_ucb,1
batch_llm_ucb,2,29,65.46298416653336,batch_llm_ucb,0
bo_puro,3,0,54.05856687966668,bo_puro,0
bo_puro,3,1,68.61913052179331,bo_puro,0
bo_puro,3,2,27.245716120623328,bo_puro,0
bo_puro,3,3,38.192076840886685,bo_puro,0
bo_puro,3,4,47.43422797109337,bo_puro,0
bo_puro,3,5,77.95095310787663,bo_puro,0
bo_puro,3,6,44.49898176619998,bo_puro,0
bo_puro,3,7,65.65697415173338,bo_puro,0
bo_puro,3,8,39.14685834036329,bo_puro,0
bo_puro,3,9,68.86804784017671,bo_puro,0
bo_puro,3,10,76.58455904519998,bo_puro,0
bo_puro,3,11,76.48583270430328,bo_puro,0
bo_puro,3,12,78.12808274356999,bo_puro,0
bo_puro,3,13,75.39022169173329,bo_puro,0
bo_puro,3,14,76.60846412706996,bo_puro,0
bo_puro,3,15,76.58455904519998,bo_puro,0
bo_puro,3,16,69.84292217132672,bo_puro,0
bo_puro,3,17,78.2825002924867,bo_puro,0
bo_puro,3,18,46.34347654799666,bo_puro,0
bo_puro,3,19,75.16232940699662,bo_puro,0
bo_puro,3,20,75.85646399600324,bo_puro,0
bo_puro,3,21,77.86707240906662,bo_puro,0
bo_puro,3,22,75.36430703919329,bo_puro,0
bo_puro,3,23,74.83845606598663,bo_puro,0
bo_puro,3,24,27.438164871440023,bo_puro,0
bo_puro,3,25,46.15576503307999,bo_puro,0
bo_puro,3,26,77.79760795755665,bo_puro,0
bo_puro,3,27,78.70477420255995,bo_puro,0
bo_puro,3,28,77.95095310787663,bo_puro,0
bo_puro,3,29,76.92828906926661,bo_puro,0
bo_puro_ucb,3,0,54.57178179570001,bo_puro_ucb,0
bo_puro_ucb,3,1,45.80231135463339,bo_puro_ucb,0
bo_puro_ucb,3,2,19.17286713598001,bo_puro_ucb,0
bo_puro_ucb,3,3,66.42904574477006,bo_puro_ucb,0
bo_puro_ucb,3,4,71.32899565866663,bo_puro_ucb,0
bo_puro_ucb,3,5,52.40775932691674,bo_puro_ucb,0
bo_puro_ucb,3,6,41.66253805288003,bo_puro_ucb,0
bo_puro_ucb,3,7,76.62530327240331,bo_puro_ucb,0
bo_puro_ucb,3,8,74.37123784922332,bo_puro_ucb,0
bo_puro_ucb,3,9,30.309974670166667,bo_puro_ucb,0
bo_puro_ucb,3,10,74.92955901375998,bo_puro_ucb,0
bo_puro_ucb,3,11,71.59346737738001,bo_puro_ucb,0
bo_puro_ucb,3,12,77.11814805587997,bo_puro_ucb,0
bo_puro_ucb,3,13,71.21527198613659,bo_puro_ucb,0
bo_puro_ucb,3,14,79.6788915047934,bo_puro_ucb,0
bo_puro_ucb,3,15,61.41654129116333,bo_puro_ucb,0
bo_puro_ucb,3,16,73.25313002959001,bo_puro_ucb,0
bo_puro_ucb,3,17,81.36615731870003,bo_puro_ucb,0
bo_puro_ucb,3,18,86.55810212386663,bo_puro_ucb,0
bo_puro_ucb,3,19,64.3355220599,bo_puro_ucb,0
bo_puro_ucb,3,20,48.47634990979,bo_puro_ucb,0
bo_puro_ucb,3,21,82.2842342653034,bo_puro_ucb,0
bo_puro_ucb,3,22,75.90746814817342,bo_puro_ucb,0
bo_puro_ucb,3,23,42.80462537802335,bo_puro_ucb,0
bo_puro_ucb,3,24,89.39706942083332,bo_puro_ucb,0
bo_puro_ucb,3,25,83.4494087667,bo_puro_ucb,0
bo_puro_ucb,3,26,45.96608515732994,bo_puro_ucb,0
bo_puro_ucb,3,27,84.4801860803667,bo_puro_ucb,0
bo_puro_ucb,3,28,80.37081988951006,bo_puro_ucb,0
bo_puro_ucb,3,29,76.1381094279967,bo_puro_ucb,0
multiagente,3,0,54.05856687966668,multiagent,0
multiagente,3,1,42.25158761906669,multiagent,0
multiagente,3,2,42.81142962752664,multiagent,0
multiagente,3,3,74.89843052290666,multiagent,1
multiagente,3,4,76.11041899431326,multiagent,1
multiagente,3,5,54.61622603343335,multiagent,0
multiagente,3,6,75.1902990696433,multiagent,1
multiagente,3,7,56.52352530992004,multiagent,1
multiagente,3,8,76.0761096119333,multiagent,1
multiagente,3,9,70.44978619463329,multiagent,0
multiagente,3,10,41.89239105629669,multiagent,0
multiagente,3,11,75.74129891822002,multiagent,0
multiagente,3,12,58.22611466082669,multiagent,1
multiagente,3,13,79.64288160326004,multiagent,0
multiagente,3,14,68.04029811439335,multiagent,0
multiagente,3,15,77.44153407462665,multiagent,0
multiagente,3,16,79.11449064420003,multiagent,0
multiagente,3,17,45.33125769310995,multiagent,0
multiagente,3,18,21.529548562733336,multiagent,0
multiagente,3,19,38.63346013160341,multiagent,0
multiagente,3,20,78.96124299945673,multiagent,0
multiagente,3,21,78.06858024953002,multiagent,0
multiagente,3,22,68.87665952382663,multiagent,0
multiagente,3,23,76.99521990456662,multiagent,0
multiagente,3,24,69.06955776859007,multiagent,0
multiagente,3,25,78.02817280771335,multiagent,1
multiagente,3,26,74.52098453025673,multiagent,1
multiagente,3,27,73.32659813308001,multiagent,0
multiagente,3,28,38.10519738677006,multiagent,0
multiagente,3,29,30.00915109261663,multiagent,0
multiagente_ucb,3,0,54.57178179570001,multiagente_ucb,0
multiagente_ucb,3,1,70.28223485928663,multiagente_ucb,0
multiagente_ucb,3,2,42.24460778549994,multiagente_ucb,0
multiagente_ucb,3,3,69.94598733660332,multiagente_ucb,0
multiagente_ucb,3,4,51.90319746940007,multiagente_ucb,1
multiagente_ucb,3,5,69.16564835576,multiagente_ucb,0
multiagente_ucb,3,6,41.34478497047998,multiagente_ucb,1
multiagente_ucb,3,7,57.36087388775994,multiagente_ucb,0
multiagente_ucb,3,8,73.83451728694,multiagente_ucb,0
multiagente_ucb,3,9,54.25166052204001,multiagente_ucb,0
multiagente_ucb,3,10,67.23087838618329,multiagente_ucb,1
multiagente_ucb,3,11,75.88974754391332,multiagente_ucb,1
multiagente_ucb,3,12,69.24935236441007,multiagente_ucb,1
multiagente_ucb,3,13,67.53519311784997,multiagente_ucb,0
multiagente_ucb,3,14,72.24103376073322,multiagente_ucb,0
multiagente_ucb,3,15,43.38702606689336,multiagente_ucb,1
multiagente_ucb,3,16,74.69641474704333,multiagente_ucb,1
multiagente_ucb,3,17,38.24571085519996,multiagente_ucb,0
multiagente_ucb,3,18,42.59934700054337,multiagente_ucb,0
multiagente_ucb,3,19,55.66492963255335,multiagente_ucb,2
multiagente_ucb,3,20,19.56142241519667,multiagente_ucb,0
multiagente_ucb,3,21,70.42905002535997,multiagente_ucb,0
multiagente_ucb,3,22,69.8304621807433,multiagente_ucb,1
multiagente_ucb,3,23,69.78842584236668,multiagente_ucb,1
multiagente_ucb,3,24,69.32509524592336,multiagente_ucb,0
multiagente_ucb,3,25,73.15505146317663,multiagente_ucb,1
multiagente_ucb,3,26,55.71941477976668,multiagente_ucb,1
multiagente_ucb,3,27,69.04814078260664,multiagente_ucb,0
multiagente_ucb,3,28,77.23608480776666,multiagente_ucb,0
multiagente_ucb,3,29,68.69298420749988,multiagente_ucb,1
batch_llm,3,0,82.61965039636662,batch_llm,0
batch_llm,3,1,66.93497525866663,batch_llm,1
batch_llm,3,2,43.597860701766734,batch_llm,0
batch_llm,3,3,76.78956848283659,batch_llm,1
batch_llm,3,4,20.890611267320036,batch_llm,0
batch_llm,3,5,48.93957493463327,batch_llm,1
batch_llm,3,6,84.16045155963339,batch_llm,0
batch_llm,3,7,71.03475586735334,batch_llm,0
batch_llm,3,8,82.62955804639999,batch_llm,2
batch_llm,3,9,44.00655754704001,batch_llm,0
batch_llm,3,10,74.13799304997997,batch_llm,0
batch_llm,3,11,80.33372718796664,batch_llm,2
batch_llm,3,12,67.09802778008336,batch_llm,0
batch_llm,3,13,61.35498030898661,batch_llm,1
batch_llm,3,14,20.81488017586669,batch_llm,0
batch_llm,3,15,66.78256878133335,batch_llm,1
batch_llm,3,16,76.64327311996664,batch_llm,2
batch_llm,3,17,8.720041866533325,batch_llm,0
batch_llm,3,18,41.81447978577333,batch_llm,0
batch_llm,3,19,18.803497797113355,batch_llm,0
batch_llm,3,20,63.68492497804996,batch_llm,1
batch_llm,3,21,83.33372395043335,batch_llm,0
batch_llm,3,22,76.14144157074328,batch_llm,1
batch_llm,3,23,68.9396152143266,batch_llm,1
batch_llm,3,24,52.34554986947997,batch_llm,0
batch_llm,3,25,45.6449494320233,batch_llm,1
batch_llm,3,26,64.89519997453326,batch_llm,0
batch_llm,3,27,82.33865398393334,batch_llm,0
batch_llm,3,28,84.66202183226662,batch_llm,0
batch_llm,3,29,84.12377383513339,batch_llm,0
batch_llm_ucb,3,0,58.41924782513001,bo_fallback_ucb,3
batch_llm_ucb,3,1,74.89729055930668,batch_llm_ucb,0
batch_llm_ucb,3,2,67.9885962113333,batch_llm_ucb,1
batch_llm_ucb,3,3,52.63416413573333,batch_llm_ucb,1
batch_llm_ucb,3,4,20.20998748463666,batch_llm_ucb,0
batch_llm_ucb,3,5,68.53232846517997,batch_llm_ucb,1
batch_llm_ucb,3,6,80.53168068379337,batch_llm_ucb,1
batch_llm_ucb,3,7,54.36690036658008,batch_llm_ucb,0
batch_llm_ucb,3,8,75.91308217272993,batch_llm_ucb,2
batch_llm_ucb,3,9,74.34892694649669,batch_llm_ucb,1
batch_llm_ucb,3,10,67.45691225208672,batch_llm_ucb,1
batch_llm_ucb,3,11,48.14182277256662,batch_llm_ucb,0
batch_llm_ucb,3,12,39.9924078363,batch_llm_ucb,0
batch_llm_ucb,3,13,69.83538975582337,batch_llm_ucb,1
batch_llm_ucb,3,14,62.65682966619995,batch_llm_ucb,0
batch_llm_ucb,3,15,72.50838930480337,batch_llm_ucb,2
batch_llm_ucb,3,16,81.0674101874,batch_llm_ucb,1
batch_llm_ucb,3,17,7.584294897950007,batch_llm_ucb,0
batch_llm_ucb,3,18,71.16590406477673,batch_llm_ucb,1
batch_llm_ucb,3,19,22.42893696423333,batch_llm_ucb,0
batch_llm_ucb,3,20,73.86933500769335,batch_llm_ucb,0
batch_llm_ucb,3,21,11.379215889293333,batch_llm_ucb,0
batch_llm_ucb,3,22,53.5711402234001,batch_llm_ucb,0
batch_llm_ucb,3,23,80.19116270876671,batch_llm_ucb,2
batch_llm_ucb,3,24,44.728831318989975,batch_llm_ucb,0
batch_llm_ucb,3,25,74.56333378579005,batch_llm_ucb,0
batch_llm_ucb,3,26,56.82758511906003,batch_llm_ucb,0
batch_llm_ucb,3,27,69.25564664274334,batch_llm_ucb,1
batch_llm_ucb,3,28,68.34000508116998,batch_llm_ucb,1
batch_llm_ucb,3,29,57.79827753383333,batch_llm_ucb,1
bo_puro,4,0,71.3024446354067,bo_puro,0
bo_puro,4,1,67.70833486251331,bo_puro,0
bo_puro,4,2,70.42819125084995,bo_puro,0
bo_puro,4,3,44.71596677901332,bo_puro,0
bo_puro,4,4,70.67693323908658,bo_puro,0
bo_puro,4,5,65.89484596800337,bo_puro,0
bo_puro,4,6,73.02550499134985,bo_puro,0
bo_puro,4,7,70.21019791401,bo_puro,0
bo_puro,4,8,24.125553403540003,bo_puro,0
bo_puro,4,9,25.68854971416664,bo_puro,0
bo_puro,4,10,67.18783863611661,bo_puro,0
bo_puro,4,11,74.79188481006652,bo_puro,0
bo_puro,4,12,38.57904767559332,bo_puro,0
bo_puro,4,13,71.56618592570662,bo_puro,0
bo_puro,4,14,77.87926806185322,bo_puro,0
bo_puro,4,15,77.87270842754984,bo_puro,0
bo_puro,4,16,65.54804064926334,bo_puro,0
bo_puro,4,17,55.894764629593325,bo_puro,0
bo_puro,4,18,68.94009534395322,bo_puro,0
bo_puro,4,19,72.99325721743324,bo_puro,0
bo_puro,4,20,79.03331899518646,bo_puro,0
bo_puro,4,21,67.9335000146766,bo_puro,0
bo_puro,4,22,69.28757572043662,bo_puro,0
bo_puro,4,23,56.86789592858339,bo_puro,0
bo_puro,4,24,35.891124699383305,bo_puro,0
bo_puro,4,25,83.82968412783308,bo_puro,0
bo_puro,4,26,76.75714253996654,bo_puro,0
bo_puro,4,27,71.69804263146666,bo_puro,0
bo_puro,4,28,84.36861347946629,bo_puro,0
bo_puro,4,29,70.09736687410978,bo_puro,0
bo_puro_ucb,4,0,70.95478395231004,bo_puro_ucb,0
bo_puro_ucb,4,1,76.59020291390333,bo_puro_ucb,0
bo_puro_ucb,4,2,60.94965930535334,bo_puro_ucb,0
bo_puro_ucb,4,3,63.59149879737665,bo_puro_ucb,0
bo_puro_ucb,4,4,57.32308303343335,bo_puro_ucb,0
bo_puro_ucb,4,5,56.67501178534338,bo_puro_ucb,0
bo_puro_ucb,4,6,70.53045986586339,bo_puro_ucb,0
bo_puro_ucb,4,7,35.99311805452666,bo_puro_ucb,0
bo_puro_ucb,4,8,79.78017608082656,bo_puro_ucb,0
bo_puro_ucb,4,9,47.96122119710332,bo_puro_ucb,0
bo_puro_ucb,4,10,60.252311180883325,bo_puro_ucb,0
bo_puro_ucb,4,11,34.629411803673335,bo_puro_ucb,0
bo_puro_ucb,4,12,32.75085171463998,bo_puro_ucb,0
bo_puro_ucb,4,13,55.06331455672673,bo_puro_ucb,0
bo_puro_ucb,4,14,60.89035782329334,bo_puro_ucb,0
bo_puro_ucb,4,15,32.65459319655334,bo_puro_ucb,0
bo_puro_ucb,4,16,28.63357526475666,bo_puro_ucb,0
bo_puro_ucb,4,17,77.68099294932328,bo_puro_ucb,0
bo_puro_ucb,4,18,76.83504061418991,bo_puro_ucb,0
bo_puro_ucb,4,19,69.15680501665997,bo_puro_ucb,0
bo_puro_ucb,4,20,33.89397654053666,bo_puro_ucb,0
bo_puro_ucb,4,21,73.45564107005664,bo_puro_ucb,0
bo_puro_ucb,4,22,79.61712887558657,bo_puro_ucb,0
bo_puro_ucb,4,23,65.81940078319337,bo_puro_ucb,0
bo_puro_ucb,4,24,68.62880117264,bo_puro_ucb,0
bo_puro_ucb,4,25,72.96851034688659,bo_puro_ucb,0
bo_puro_ucb,4,26,24.099682239383355,bo_puro_ucb,0
bo_puro_ucb,4,27,78.49056512186664,bo_puro_ucb,0
bo_puro_ucb,4,28,73.46496466092334,bo_puro_ucb,0
bo_puro_ucb,4,29,76.67536244859653,bo_puro_ucb,0
multiagente,4,0,71.3024446354067,multiagent,0
multiagente,4,1,67.06032011986,multiagent,0
multiagente,4,2,71.86604166788656,multiagent,0
multiagente,4,3,55.68958444199336,multiagent,0
multiagente,4,4,66.82518520587003,multiagent,0
multiagente,4,5,77.69324445844339,multiagent,0
multiagente,4,6,75.98505671987671,multiagent,0
multiagente,4,7,75.41115413536004,multiagent,1
multiagente,4,8,77.5006537951667,multiagent,0
multiagente,4,9,39.34461800493335,multiagent,2
multiagente,4,10,73.42752723148332,multiagent,0
multiagente,4,11,78.5696084939066,multiagent,0
multiagente,4,12,63.105382409610016,multiagent,1
multiagente,4,13,81.99538533968996,multiagent,0
multiagente,4,14,40.296595351393336,multiagent,1
multiagente,4,15,2.4885077630900008,multiagent,0
multiagente,4,16,82.95358036919993,multiagent,0
multiagente,4,17,77.24585770780673,multiagent,0
multiagente,4,18,69.77440153316329,multiagent,0
multiagente,4,19,67.69997858001663,multiagent,0
multiagente,4,20,55.28819132603666,multiagent,0
multiagente,4,21,72.77616598601338,multiagent,0
multiagente,4,22,74.03203825011,multiagent,0
multiagente,4,23,76.69905262445333,multiagent,0
multiagente,4,24,68.80870483230005,multiagent,0
multiagente,4,25,35.20038847491665,multiagent,0
multiagente,4,26,53.34443408355675,multiagent,0
multiagente,4,27,77.23162494300004,multiagent,1
multiagente,4,28,83.1833227348667,multiagent,0
multiagente,4,29,50.882750586849966,multiagent,0
multiagente_ucb,4,0,71.29469482514666,multiagente_ucb,0
multiagente_ucb,4,1,62.46699997360328,multiagente_ucb,0
multiagente_ucb,4,2,67.45235797979328,multiagente_ucb,0
multiagente_ucb,4,3,72.82059805582,multiagente_ucb,1
multiagente_ucb,4,4,44.84681753630668,multiagente_ucb,0
multiagente_ucb,4,5,66.86145887289999,multiagente_ucb,0
multiagente_ucb,4,6,31.965262343123356,multiagente_ucb,1
multiagente_ucb,4,7,67.36676828423997,multiagente_ucb,0
multiagente_ucb,4,8,68.16763541923008,multiagente_ucb,2
multiagente_ucb,4,9,6.540764193933334,multiagente_ucb,0
multiagente_ucb,4,10,53.46486589075003,multiagente_ucb,0
multiagente_ucb,4,11,71.77592068677,multiagente_ucb,2
multiagente_ucb,4,12,66.90002993573329,multiagente_ucb,0
multiagente_ucb,4,13,59.62752095060333,multiagente_ucb,1
multiagente_ucb,4,14,77.97637459171654,multiagente_ucb,0
multiagente_ucb,4,15,72.20709358246988,multiagente_ucb,0
multiagente_ucb,4,16,25.78160855385667,multiagente_ucb,0
multiagente_ucb,4,17,73.90357679453324,multiagente_ucb,0
multiagente_ucb,4,18,77.27408336603324,multiagente_ucb,1
multiagente_ucb,4,19,37.282980814880005,multiagente_ucb,1
multiagente_ucb,4,20,70.75506363659662,multiagente_ucb,0
multiagente_ucb,4,21,34.878412329250025,multiagente_ucb,0
multiagente_ucb,4,22,77.30341519659649,multiagente_ucb,1
multiagente_ucb,4,23,70.42407369372336,multiagente_ucb,1
multiagente_ucb,4,24,74.01454417139651,multiagente_ucb,2
multiagente_ucb,4,25,72.76094538269332,bo_fallback_ucb,3
multiagente_ucb,4,26,73.25955113034995,multiagente_ucb,1
multiagente_ucb,4,27,81.02235533723314,multiagente_ucb,2
multiagente_ucb,4,28,22.407888648430003,multiagente_ucb,0
multiagente_ucb,4,29,4.128286086606668,multiagente_ucb,0
batch_llm,4,0,71.06470924122,batch_llm,0
batch_llm,4,1,76.41877523252998,batch_llm,0
batch_llm,4,2,66.04875853416334,batch_llm,0
batch_llm,4,3,75.68790382809003,batch_llm,0
batch_llm,4,4,70.00862354837336,batch_llm,1
batch_llm,4,5,49.05379213871999,batch_llm,1
batch_llm,4,6,75.50389805713996,batch_llm,0
batch_llm,4,7,72.5761178949666,batch_llm,0
batch_llm,4,8,30.444223489136643,batch_llm,0
batch_llm,4,9,55.53606266640002,batch_llm,0
batch_llm,4,10,58.722853919923374,batch_llm,0
batch_llm,4,11,73.88288787932332,batch_llm,0
batch_llm,4,12,70.84330827906663,batch_llm,1
batch_llm,4,13,73.67303539025997,batch_llm,1
batch_llm,4,14,40.796375177113305,batch_llm,0
batch_llm,4,15,64.54400519604336,batch_llm,0
batch_llm,4,16,62.81741042746,batch_llm,0
batch_llm,4,17,79.58211126249996,batch_llm,0
batch_llm,4,18,72.41700582844999,batch_llm,0
batch_llm,4,19,81.81750243954644,batch_llm,0
batch_llm,4,20,81.54756177729986,batch_llm,1
batch_llm,4,21,81.37973578327646,batch_llm,1
batch_llm,4,22,74.84674428973321,batch_llm,1
batch_llm,4,23,76.89615141223325,batch_llm,1
batch_llm,4,24,78.37455098287666,batch_llm,2
batch_llm,4,25,78.83202195322986,bo_fallback,3
batch_llm,4,26,30.483491097786683,batch_llm,1
batch_llm,4,27,84.4988278783997,batch_llm,2
batch_llm,4,28,62.65874452269998,batch_llm,1
batch_llm,4,29,73.61611038473647,batch_llm,1
batch_llm_ucb,4,0,72.05796224194326,batch_llm_ucb,0
batch_llm_ucb,4,1,52.47694020517666,batch_llm_ucb,0
batch_llm_ucb,4,2,25.22762420580334,batch_llm_ucb,0
batch_llm_ucb,4,3,66.64539676915665,batch_llm_ucb,1
batch_llm_ucb,4,4,76.34986173456336,batch_llm_ucb,0
batch_llm_ucb,4,5,33.80655809562332,batch_llm_ucb,1
batch_llm_ucb,4,6,75.13425555238994,batch_llm_ucb,1
batch_llm_ucb,4,7,68.54767801513664,batch_llm_ucb,1
batch_llm_ucb,4,8,74.41907592441994,batch_llm_ucb,0
batch_llm_ucb,4,9,57.64757268504333,batch_llm_ucb,0
batch_llm_ucb,4,10,9.479343502323337,batch_llm_ucb,0
batch_llm_ucb,4,11,32.75735712266664,batch_llm_ucb,0
batch_llm_ucb,4,12,82.26687269457327,batch_llm_ucb,0
batch_llm_ucb,4,13,71.25793987893998,batch_llm_ucb,2
batch_llm_ucb,4,14,46.130182753233285,batch_llm_ucb,0
batch_llm_ucb,4,15,75.52372405554995,batch_llm_ucb,1
batch_llm_ucb,4,16,81.51581261503657,batch_llm_ucb,1
batch_llm_ucb,4,17,81.61949341811314,batch_llm_ucb,0
batch_llm_ucb,4,18,82.12545487524001,batch_llm_ucb,2
batch_llm_ucb,4,19,28.548039773926703,batch_llm_ucb,1
batch_llm_ucb,4,20,74.44096323984,batch_llm_ucb,1
batch_llm_ucb,4,21,35.648136504670006,batch_llm_ucb,0
batch_llm_ucb,4,22,82.00116395157325,batch_llm_ucb,1
batch_llm_ucb,4,23,80.99471071464653,batch_llm_ucb,1
batch_llm_ucb,4,24,81.70182598353323,batch_llm_ucb,1
batch_llm_ucb,4,25,82.68177960446992,batch_llm_ucb,2
batch_llm_ucb,4,26,70.93781272231668,batch_llm_ucb,0
batch_llm_ucb,4,27,84.52726166256637,batch_llm_ucb,0
batch_llm_ucb,4,28,76.04446781006668,batch_llm_ucb,0
batch_llm_ucb,4,29,77.83480414228326,batch_llm_ucb,1
bo_puro,5,0,74.60672850917665,bo_puro,0
bo_puro,5,1,71.94007761479675,bo_puro,0
bo_puro,5,2,68.33641408610998,bo_puro,0
bo_puro,5,3,70.94300565900332,bo_puro,0
bo_puro,5,4,71.53737684289997,bo_puro,0
bo_puro,5,5,81.60731920913338,bo_puro,0
bo_puro,5,6,79.94028659358996,bo_puro,0
bo_puro,5,7,78.90217839563343,bo_puro,0
bo_puro,5,8,67.08550632649009,bo_puro,0
bo_puro,5,9,83.44928487193337,bo_puro,0
bo_puro,5,10,83.06854749969996,bo_puro,0
bo_puro,5,11,84.4592978085333,bo_puro,0
bo_puro,5,12,77.96401711803001,bo_puro,0
bo_puro,5,13,37.94447270758668,bo_puro,0
bo_puro,5,14,83.21241712373329,bo_puro,0
bo_puro,5,15,9.38153835043,bo_puro,0
bo_puro,5,16,33.21058816318334,bo_puro,0
bo_puro,5,17,8.59177804085,bo_puro,0
bo_puro,5,18,76.46075413047994,bo_puro,0
bo_puro,5,19,78.19862123896996,bo_puro,0
bo_puro,5,20,78.11857166699997,bo_puro,0
bo_puro,5,21,71.47465034596995,bo_puro,0
bo_puro,5,22,84.89657971306669,bo_puro,0
bo_puro,5,23,7.146498405429997,bo_puro,0
bo_puro,5,24,83.55523248036326,bo_puro,0
bo_puro,5,25,77.85865390506667,bo_puro,0
bo_puro,5,26,83.58566423246658,bo_puro,0
bo_puro,5,27,33.54511274545673,bo_puro,0
bo_puro,5,28,79.5228408901666,bo_puro,0
bo_puro,5,29,76.56657026709999,bo_puro,0
bo_puro_ucb,5,0,74.37479632265003,bo_puro_ucb,0
bo_puro_ucb,5,1,81.13636389726666,bo_puro_ucb,0
bo_puro_ucb,5,2,72.99026145119996,bo_puro_ucb,0
bo_puro_ucb,5,3,66.93073197226336,bo_puro_ucb,0
bo_puro_ucb,5,4,83.22544037159999,bo_puro_ucb,0
bo_puro_ucb,5,5,66.93786106149996,bo_puro_ucb,0
bo_puro_ucb,5,6,86.21803501153337,bo_puro_ucb,0
bo_puro_ucb,5,7,77.6508372208867,bo_puro_ucb,0
bo_puro_ucb,5,8,38.24285676030334,bo_puro_ucb,0
bo_puro_ucb,5,9,84.8312186852967,bo_puro_ucb,0
bo_puro_ucb,5,10,71.71240756136676,bo_puro_ucb,0
bo_puro_ucb,5,11,79.90011189196673,bo_puro_ucb,0
bo_puro_ucb,5,12,78.24176400916669,bo_puro_ucb,0
bo_puro_ucb,5,13,75.64257177876668,bo_puro_ucb,0
bo_puro_ucb,5,14,85.09165741066663,bo_puro_ucb,0
bo_puro_ucb,5,15,82.69433685223333,bo_puro_ucb,0
bo_puro_ucb,5,16,83.68477067806664,bo_puro_ucb,0
bo_puro_ucb,5,17,76.24852678342337,bo_puro_ucb,0
